ID	BA_LONG_NAME	BA_TYPE	AREA_ID	AREA_TYPE	FIELD_NAME	WELL_NAME	UWI	TITLE	CREATOR_NAME	CREATE_DATE	MEDIA_TYPE	DOCUMENT_TYPE	ITEM_CATEGORY	ITEM_SUB_CATEGORY	PAGE_COUNT	REMARK	DATA_STORE_NAME	DATA_STORE_TYPE	SOURCE	QC_STATUS	CHECKED_BY_BA_ID
3874	PT Gas	BADAN USAHA	3715	WILAYAH KERJA	Sampang	BN-6	-	Petroleum Geology and Exploration Methods	PT Gas	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SEISMIK	ASPEK KEGEOLOGIAN	ROUTINE CORE ANALYSIS	34.00000	-	-	SHELF	-	TERVERIFIKASI	4630
3875	PT Example	BENTUK USAHA TETAP	4236	WILAYAH KERJA	Tuban	BN-8	-	Reservoir Simulation and Forecasting	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	KEUANGAN	LAPORAN LAINYA	LAPORAN LAINYA	71.00000	-	-	RACK	-	TERVERIFIKASI	7353
3876	PT Fake	UNIT PELAKSANA	3997	WILAYAH KERJA	Cepu	BN-5	-	Fluid Flow Analysis in Petroleum Systems	PT Example	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	KERJA ULANG	WORK OVER & WELL SERVICE	68.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	4140
3877	Example Co.	BENTUK USAHA TETAP	3955	WILAYAH KERJA	Arun	BN-2	-	Well Testing and Analysis	PT Example	2024-03-08 00:00:00	TRANSLUCENT	KEUANGAN	LAPORAN LAINYA	LAPORAN LAINYA	90.00000	-	-	SHELF	-	TERVERIFIKASI	1996
3878	PT Gas	UNIVERSITAS	1830	WILAYAH KERJA	Duri	BN-4	-	Production Optimization Strategies	Example Co.	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	PENGEBORAN	LUMPUR DAN MATERIAL	79.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	2308
3879	Example Co.	BENTUK USAHA TETAP	1322	WILAYAH KERJA	Tuban	BN-4	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN SEISMIK	PENGEBORAN	CEMENTING	77.00000	-	-	RACK	-	TERVERIFIKASI	1407
3880	PT Oil	BENTUK USAHA TETAP	4531	WILAYAH KERJA	Sampang	BN-5	-	Formation Evaluation and Petrophysical Analysis	PT Example	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	HSSE	HEALTH, SAFETY, ENVIRONMENT	47.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	5606
3881	Example Co.	UNIVERSITAS	4385	WILAYAH KERJA	Mahakam	BN-1	-	Reservoir Simulation and Forecasting	Example Co.	2024-03-08 00:00:00	FILM	KEUANGAN	KERJA ULANG	WORK OVER & WELL SERVICE	73.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	6624
3882	PT Oil	UNIT PELAKSANA	560	WILAYAH KERJA	Sampang	BN-5	-	Fluid Flow Analysis in Petroleum Systems	PT Example	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SEISMIK	PRODUKSI	UJI PRODUKSI	73.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	3596
3883	PT Fake	BENTUK USAHA TETAP	1602	WILAYAH KERJA	Rokan	BN-1	-	Reservoir Management and Field Development Plans	PT Fake	2024-03-08 00:00:00	TRANSLUCENT	KEUANGAN	PENGEBORAN	PROGRAM/USULAN PENGEBORAN	95.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	2846
3884	PT Gas	UNIT PELAKSANA	109	WILAYAH KERJA	Tuban	BN-5	-	Well Testing and Analysis	PT Oil	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	PENGEBORAN	LUMPUR DAN MATERIAL	78.00000	-	-	RACK	-	TERVERIFIKASI	1636
3885	PT Oil	UNIT PELAKSANA	1218	WILAYAH KERJA	Tuban	BN-1	-	Enhanced Oil Recovery (EOR) Techniques	PT Fake	2024-03-08 00:00:00	KERTAS	KEUANGAN	PERSIAPAN PEMBORAN	PERSIAPAN PONDASI LOKASI SUMUR	95.00000	-	-	BOX	-	TERVERIFIKASI	7954
3886	PT Example	BADAN USAHA	4470	WILAYAH KERJA	Rokan	BN-4	-	Reservoir Management and Field Development Plans	PT Example	2024-03-08 00:00:00	KERTAS	KEUANGAN	HSSE	HEALTH, SAFETY, ENVIRONMENT	51.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	9603
3887	PT Gas	BENTUK USAHA TETAP	1760	WILAYAH KERJA	Rokan	BN-1	-	Reservoir Characterization and Modeling	PT Oil	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	LAPORAN AKHIR	LAPORAN AKHIR SUMUR	33.00000	-	-	ENVELOPE	-	TERVERIFIKASI	2424
3888	PT Example	UNIT PELAKSANA	2342	WILAYAH KERJA	Tuban	BN-8	-	Enhanced Oil Recovery (EOR) Techniques	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	KERJA ULANG	WORK OVER & WELL SERVICE	94.00000	-	-	ENVELOPE	-	TERVERIFIKASI	7412
3889	PT Oil	UNIT PELAKSANA	139	WILAYAH KERJA	Mahakam	BN-3	-	Fluid Flow Analysis in Petroleum Systems	PT Fake	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	PERSIAPAN PEMBORAN	KONTRAK JASA & PERALATAN PENUNJANG	72.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	4362
3890	Example Co.	BADAN USAHA	4833	WILAYAH KERJA	Arun	BN-2	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN SEISMIK	HSSE	OPERATIONAL INCIDENT REPORT	100.00000	-	-	RACK	-	TERVERIFIKASI	7699
3891	PT Example	BENTUK USAHA TETAP	4153	WILAYAH KERJA	Minas	BN-1	-	Fluid Flow Analysis in Petroleum Systems	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN TEKNIK	HSSE	OPERATIONAL INCIDENT REPORT	27.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	3857
3892	PT Fake	BENTUK USAHA TETAP	4343	WILAYAH KERJA	Minas	BN-5	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	PENGEBORAN	COMPLETION	52.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	9890
3893	PT Gas	BADAN USAHA	1945	WILAYAH KERJA	Attaka	BN-5	-	Well Testing and Analysis	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN TEKNIK	ASPEK KEGEOLOGIAN	PETROGRAFI	58.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	8235
3894	Example Co.	BADAN USAHA	3392	WILAYAH KERJA	Cepu	BN-4	-	Enhanced Oil Recovery (EOR) Techniques	Example Co.	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	HSSE	HEALTH, SAFETY, ENVIRONMENT	99.00000	-	-	BOX	-	TERVERIFIKASI	6952
3895	PT Fake	UNIT PELAKSANA	1501	WILAYAH KERJA	Cepu	BN-3	-	Reservoir Management and Field Development Plans	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	PENGEBORAN	BIT RECORD	63.00000	-	-	BOX	-	TERVERIFIKASI	3598
3896	Example Co.	UNIVERSITAS	1841	WILAYAH KERJA	Attaka	BN-6	-	Reservoir Characterization and Modeling	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SEISMIK	LAPORAN AKHIR	ABANDONED AND PLUG	75.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	8124
3897	Example Co.	BADAN USAHA	147	WILAYAH KERJA	Rokan	BN-3	-	Enhanced Oil Recovery (EOR) Techniques	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	PERSIAPAN PEMBORAN	PERSIAPAN PONDASI LOKASI SUMUR	72.00000	-	-	SHELF	-	TERVERIFIKASI	4363
3898	PT Oil	UNIT PELAKSANA	4654	WILAYAH KERJA	Jambi-Merang	BN-4	-	Enhanced Oil Recovery (EOR) Techniques	Example Co.	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	ASPEK KEGEOLOGIAN	ROUTINE CORE ANALYSIS	83.00000	-	-	RACK	-	TERVERIFIKASI	2666
3899	PT Fake	BADAN USAHA	3299	WILAYAH KERJA	Attaka	BN-8	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	ANALISA FORMASI	MASTER LOG	50.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	1555
3900	PT Gas	UNIT PELAKSANA	3992	WILAYAH KERJA	Cepu	BN-2	-	Reservoir Simulation and Forecasting	PT Oil	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN TEKNIK	LAPORAN AKHIR	DATA & RIWAYAT SUMUR	95.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	4160
3901	PT Example	UNIT PELAKSANA	2092	WILAYAH KERJA	Rokan	BN-1	-	Reservoir Characterization and Modeling	PT Oil	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	HSSE	OPERATIONAL INCIDENT REPORT	78.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	3062
3902	Example Co.	BENTUK USAHA TETAP	2315	WILAYAH KERJA	Minas	BN-7	-	Reservoir Simulation and Forecasting	PT Example	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	PENGUJIAN SUMUR	ANALISA PVT	60.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	3484
3903	PT Fake	BADAN USAHA	3642	WILAYAH KERJA	Arun	BN-2	-	Reservoir Management and Field Development Plans	PT Example	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	KERJA ULANG	WORK OVER & WELL SERVICE	46.00000	-	-	BOX	-	TERVERIFIKASI	6465
3904	PT Oil	BADAN USAHA	857	WILAYAH KERJA	Minas	BN-2	-	Formation Evaluation and Petrophysical Analysis	PT Example	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	LAPORAN AKHIR	DATA & RIWAYAT SUMUR	77.00000	-	-	ENVELOPE	-	TERVERIFIKASI	9729
3905	Example Co.	UNIT PELAKSANA	2681	WILAYAH KERJA	Duri	BN-1	-	Reservoir Characterization and Modeling	PT Gas	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	KERJA ULANG	REPARASI SUMUR	85.00000	-	-	SHELF	-	TERVERIFIKASI	1603
3906	PT Oil	BADAN USAHA	3324	WILAYAH KERJA	Arun	BN-3	-	Formation Evaluation and Petrophysical Analysis	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	ASPEK KEGEOLOGIAN	CORE PHOTOGRAPHY	28.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	6101
3907	PT Oil	BENTUK USAHA TETAP	2490	WILAYAH KERJA	Attaka	BN-8	-	Drilling and Completion Practices in Oil and Gas Wells	PT Oil	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	EKSPLORASI & AKUISISI	DATA EKSPLORASI	53.00000	-	-	ENVELOPE	-	TERVERIFIKASI	8938
3908	PT Fake	BADAN USAHA	4473	WILAYAH KERJA	Tuban	BN-7	-	Reservoir Characterization and Modeling	PT Example	2024-03-08 00:00:00	KERTAS	LAPORAN SEISMIK	PENGEBORAN	WELLHEAD & OTHER EQUIP. INSTALLATION	90.00000	-	-	ENVELOPE	-	TERVERIFIKASI	7108
3909	PT Oil	BENTUK USAHA TETAP	3976	WILAYAH KERJA	Attaka	BN-6	-	Reservoir Simulation and Forecasting	PT Fake	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	PRODUKSI	LAPORAN PRODUKSI	37.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	4276
3910	PT Oil	BENTUK USAHA TETAP	4173	WILAYAH KERJA	Minas	BN-6	-	Reservoir Simulation and Forecasting	Example Co.	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	KERJA ULANG	STIMULASI SUMUR	92.00000	-	-	ENVELOPE	-	TERVERIFIKASI	6717
3911	PT Oil	BENTUK USAHA TETAP	3263	WILAYAH KERJA	Arun	BN-1	-	Reservoir Simulation and Forecasting	Example Co.	2024-03-08 00:00:00	KERTAS	LAPORAN SEISMIK	LAPORAN AKHIR	ABANDONED AND PLUG	59.00000	-	-	BOX	-	TERVERIFIKASI	3109
3912	PT Example	UNIVERSITAS	752	WILAYAH KERJA	Duri	BN-2	-	Petroleum Geology and Exploration Methods	PT Fake	2024-03-08 00:00:00	FILM	KEUANGAN	LAPORAN LAINYA	LAPORAN LAINYA	70.00000	-	-	ENVELOPE	-	TERVERIFIKASI	4017
3913	PT Gas	BADAN USAHA	665	WILAYAH KERJA	Arun	BN-1	-	Fluid Flow Analysis in Petroleum Systems	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN TEKNIK	LAPORAN AKHIR	LAPORAN AKHIR SUMUR	37.00000	-	-	SHELF	-	TERVERIFIKASI	8879
3914	Example Co.	UNIT PELAKSANA	3191	WILAYAH KERJA	Arun	BN-7	-	Production Optimization Strategies	Example Co.	2024-03-08 00:00:00	FILM	KEUANGAN	ANALISA FORMASI	EVALUASI FORMASI	70.00000	-	-	ENVELOPE	-	TERVERIFIKASI	1072
3915	PT Oil	UNIVERSITAS	130	WILAYAH KERJA	Mahakam	BN-6	-	Reservoir Management and Field Development Plans	PT Gas	2024-03-08 00:00:00	FILM	KEUANGAN	PENGUJIAN SUMUR	LAPORAN/ANALISA RESERVOIR	99.00000	-	-	ENVELOPE	-	TERVERIFIKASI	2091
3916	Example Co.	BENTUK USAHA TETAP	2981	WILAYAH KERJA	Rokan	BN-6	-	Enhanced Oil Recovery (EOR) Techniques	PT Fake	2024-03-08 00:00:00	KERTAS	LAPORAN SEISMIK	HSSE	OPERATIONAL INCIDENT REPORT	29.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	7574
3917	PT Gas	BADAN USAHA	2905	WILAYAH KERJA	Rokan	BN-3	-	Drilling and Completion Practices in Oil and Gas Wells	PT Fake	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	PENGUJIAN SUMUR	UJI KANDUNGAN LAPISAN (UKL)	65.00000	-	-	RACK	-	TERVERIFIKASI	1367
3918	PT Example	UNIT PELAKSANA	300	WILAYAH KERJA	Jambi-Merang	BN-5	-	Drilling and Completion Practices in Oil and Gas Wells	PT Example	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SEISMIK	PENGUJIAN SUMUR	LAPORAN/ANALISA PERCONTOH	50.00000	-	-	BOX	-	TERVERIFIKASI	1949
3919	PT Fake	UNIVERSITAS	3820	WILAYAH KERJA	Cepu	BN-5	-	Formation Evaluation and Petrophysical Analysis	PT Gas	2024-03-08 00:00:00	KERTAS	KEUANGAN	HSSE	OPERATIONAL INCIDENT REPORT	82.00000	-	-	BOX	-	TERVERIFIKASI	4782
3920	PT Oil	BADAN USAHA	4788	WILAYAH KERJA	Sampang	BN-2	-	Reservoir Management and Field Development Plans	PT Fake	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	PERSIAPAN PEMBORAN	KONTRAK JASA & PERALATAN PENUNJANG	71.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	5947
3921	PT Oil	BADAN USAHA	347	WILAYAH KERJA	Sampang	BN-4	-	Reservoir Simulation and Forecasting	PT Oil	2024-03-08 00:00:00	TRANSLUCENT	KEUANGAN	PRODUKSI	LAPORAN PRODUKSI	33.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	7610
3922	PT Example	UNIVERSITAS	837	WILAYAH KERJA	Arun	BN-8	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	HSSE	OPERATIONAL INCIDENT REPORT	36.00000	-	-	BOX	-	TERVERIFIKASI	9500
3923	PT Oil	BADAN USAHA	3943	WILAYAH KERJA	Tuban	BN-6	-	Enhanced Oil Recovery (EOR) Techniques	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN TEKNIK	LAPORAN AKHIR	ABANDONED AND PLUG	95.00000	-	-	ENVELOPE	-	TERVERIFIKASI	7953
3924	PT Fake	BADAN USAHA	1439	WILAYAH KERJA	Jambi-Merang	BN-6	-	Production Optimization Strategies	PT Example	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	EKSPLORASI & AKUISISI	TIME TO DEPTH RELATION REPORT/VSP	66.00000	-	-	RACK	-	TERVERIFIKASI	7079
3925	Example Co.	UNIT PELAKSANA	489	WILAYAH KERJA	Minas	BN-4	-	Well Testing and Analysis	PT Oil	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	PENGUJIAN SUMUR	LAPORAN/ANALISA TEKANAN	66.00000	-	-	RACK	-	TERVERIFIKASI	1483
3926	Example Co.	UNIT PELAKSANA	1120	WILAYAH KERJA	Rokan	BN-1	-	Enhanced Oil Recovery (EOR) Techniques	PT Gas	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	ANALISA FORMASI	EVALUASI FORMASI	77.00000	-	-	BOX	-	TERVERIFIKASI	4900
3927	PT Gas	UNIVERSITAS	3844	WILAYAH KERJA	Sampang	BN-3	-	Petroleum Geology and Exploration Methods	PT Gas	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	LAPORAN AKHIR	LAPORAN AKHIR SUMUR	47.00000	-	-	ENVELOPE	-	TERVERIFIKASI	1343
3928	PT Oil	UNIVERSITAS	461	WILAYAH KERJA	Mahakam	BN-1	-	Reservoir Characterization and Modeling	Example Co.	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	ASPEK KEGEOLOGIAN	ROUTINE CORE ANALYSIS	56.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	4109
3929	PT Gas	BENTUK USAHA TETAP	4148	WILAYAH KERJA	Attaka	BN-2	-	Enhanced Oil Recovery (EOR) Techniques	Example Co.	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	ASPEK KEGEOLOGIAN	PETROGRAFI	86.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	7050
3930	PT Fake	BADAN USAHA	858	WILAYAH KERJA	Duri	BN-6	-	Formation Evaluation and Petrophysical Analysis	PT Example	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	KERJA ULANG	STIMULASI SUMUR	81.00000	-	-	RACK	-	TERVERIFIKASI	1996
3931	PT Gas	UNIVERSITAS	2612	WILAYAH KERJA	Cepu	BN-2	-	Enhanced Oil Recovery (EOR) Techniques	PT Example	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	LAPORAN LAINYA	LAPORAN LAINYA	41.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	1789
3932	PT Fake	UNIT PELAKSANA	1844	WILAYAH KERJA	Arun	BN-3	-	Reservoir Simulation and Forecasting	PT Oil	2024-03-08 00:00:00	KERTAS	LAPORAN SUMUR	HSSE	OPERATIONAL INCIDENT REPORT	94.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	9238
3933	PT Oil	BADAN USAHA	4076	WILAYAH KERJA	Arun	BN-2	-	Enhanced Oil Recovery (EOR) Techniques	PT Oil	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SEISMIK	ASPEK KEGEOLOGIAN	PETROGRAFI	69.00000	-	-	SHELF	-	TERVERIFIKASI	2513
3934	PT Example	BENTUK USAHA TETAP	3821	WILAYAH KERJA	Mahakam	BN-6	-	Production Optimization Strategies	PT Fake	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	ASPEK KEGEOLOGIAN	CORE PHOTOGRAPHY	52.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	SHELF	-	TERVERIFIKASI	2154
3935	Example Co.	BADAN USAHA	2544	WILAYAH KERJA	Duri	BN-6	-	Reservoir Characterization and Modeling	PT Gas	2024-03-08 00:00:00	KERTAS	KEUANGAN	EKSPLORASI & AKUISISI	TIME TO DEPTH RELATION REPORT/VSP	54.00000	-	-	SHELF	-	TERVERIFIKASI	3626
3936	Example Co.	BADAN USAHA	3575	WILAYAH KERJA	Duri	BN-2	-	Enhanced Oil Recovery (EOR) Techniques	PT Oil	2024-03-08 00:00:00	FILM	LAPORAN SEISMIK	PRODUKSI	FASILITAS PRODUKSI	55.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	7314
3937	PT Gas	BENTUK USAHA TETAP	3924	WILAYAH KERJA	Attaka	BN-4	-	Formation Evaluation and Petrophysical Analysis	Example Co.	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	PENGEBORAN	WELLHEAD & OTHER EQUIP. INSTALLATION	89.00000	-	-	RACK	-	TERVERIFIKASI	1398
3938	Example Co.	UNIT PELAKSANA	1423	WILAYAH KERJA	Arun	BN-8	-	Enhanced Oil Recovery (EOR) Techniques	PT Example	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	HSSE	HEALTH, SAFETY, ENVIRONMENT	100.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	3788
3939	Example Co.	UNIVERSITAS	493	WILAYAH KERJA	Rokan	BN-5	-	Well Testing and Analysis	PT Oil	2024-03-08 00:00:00	KERTAS	KEUANGAN	LAPORAN LAINYA	LAPORAN LAINYA	44.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	7646
3940	PT Example	BADAN USAHA	560	WILAYAH KERJA	Jambi-Merang	BN-4	-	Enhanced Oil Recovery (EOR) Techniques	PT Fake	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	ASPEK KEGEOLOGIAN	LAPORAN/INTERPRETASI GEOLOGI	79.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	7754
3941	PT Gas	BENTUK USAHA TETAP	560	WILAYAH KERJA	Mahakam	BN-2	-	Reservoir Characterization and Modeling	PT Fake	2024-03-08 00:00:00	KERTAS	LAPORAN TEKNIK	LAPORAN LAINYA	LAPORAN LAINYA	87.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	1792
3942	PT Fake	UNIT PELAKSANA	2017	WILAYAH KERJA	Arun	BN-4	-	Production Optimization Strategies	PT Oil	2024-03-08 00:00:00	TRANSLUCENT	KEUANGAN	EKSPLORASI & AKUISISI	DATA EKSPLORASI	89.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	4625
3943	Example Co.	UNIT PELAKSANA	2440	WILAYAH KERJA	Mahakam	BN-4	-	Well Testing and Analysis	Example Co.	2024-03-08 00:00:00	KERTAS	KEUANGAN	PENGEBORAN	CEMENTING	59.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	8097
3944	PT Fake	UNIVERSITAS	3602	WILAYAH KERJA	Mahakam	BN-1	-	Fluid Flow Analysis in Petroleum Systems	Example Co.	2024-03-08 00:00:00	FILM	LAPORAN TEKNIK	HSSE	HEALTH, SAFETY, ENVIRONMENT	67.00000	-	-	ENVELOPE	-	TERVERIFIKASI	3001
3945	Example Co.	UNIT PELAKSANA	3377	WILAYAH KERJA	Minas	BN-4	-	Reservoir Management and Field Development Plans	PT Oil	2024-03-08 00:00:00	TRANSLUCENT	LAPORAN SUMUR	PRODUKSI	UJI PRODUKSI	74.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	ENVELOPE	-	TERVERIFIKASI	9372
3946	PT Example	BADAN USAHA	595	WILAYAH KERJA	Duri	BN-2	-	Petroleum Geology and Exploration Methods	PT Fake	2024-03-08 00:00:00	FILM	LAPORAN SUMUR	ASPEK KEGEOLOGIAN	ROUTINE CORE ANALYSIS	63.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	BOX	-	TERVERIFIKASI	6158
3947	PT Oil	UNIVERSITAS	3830	WILAYAH KERJA	Arun	BN-7	-	Production Optimization Strategies	PT Gas	2024-03-08 00:00:00	FILM	KEUANGAN	PENGUJIAN SUMUR	LAPORAN/ANALISA RESERVOIR	77.00000	LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET	-	RACK	-	TERVERIFIKASI	2515
